Date,Time,Trade_ID,Action,Coin,Symbol,Side,Leverage,Entry_Price,Liquidation_Price,Quantity,Notional_USD,Margin_Used,Stop_Loss,Take_Profit,TP_Type,Exit_Price,Exit_Time,PnL_USD,PnL_Percent,Exit_Reason,Trade_Duration_Minutes,Expected_TP_Profit,Monitoring_Status,Liquidation_Safety_Buffer
2025-07-14,04:36:45,SYRUPUSDT_1752435405,ENTRY,SYRUP,SYRUPUSDT,long,20,0.4919243596059,0.47180024,406.0,199.7212899999953,100,0.4809115765510068,0.5133368468979863,Manual Setup,0.48897,05:13:41,-1.1994699999953833,-1.1994699999953833,EXTERNAL_CLOSE,36.93333333333333,8.693469840587053,COMPLETELY_FIXED_ACTIVE,1.5%
2025-07-14,05:13:44,SYRUPUSDT_1752437624,ENTRY,SYRUP,SYRUPUSDT,long,20,0.4919243596059,0.47182501,406.0,199.7212899999953,100,0.4809115765510068,0.5133368468979863,Manual Setup,0.48992,05:15:42,-0.8137699999953807,-0.8137699999953807,EXTERNAL_CLOSE,1.9666666666666663,8.693469840587053,COMPLETELY_FIXED_ACTIVE,1.5%
2025-07-14,05:15:44,SYRUPUSDT_1752437744,ENTRY,SYRUP,SYRUPUSDT,long,20,0.4919243596059,0.47182501,406.0,199.7212899999953,100,0.4809115765510068,0.5133368468979863,Manual Setup,0.49198,05:24:22,0.0225900000045993,0.0225900000045993,EXTERNAL_CLOSE,8.633333333333333,8.693469840587053,COMPLETELY_FIXED_ACTIVE,1.5%
2025-07-14,05:24:26,SYRUPUSDT_1752438266,ENTRY,SYRUP,SYRUPUSDT,long,20,0.4919243596059,0.47182501,406.0,199.7212899999953,100,0.4809115765510068,0.5133368468979863,Manual Setup,0.48828,06:20:57,-1.479609999995393,-1.479609999995393,EXTERNAL_CLOSE,56.516666666666666,8.693469840587053,COMPLETELY_FIXED_ACTIVE,1.5%
2025-07-14,06:20:57,SYRUPUSDT_1752441657,ENTRY,SYRUP,SYRUPUSDT,long,20,0.4919243596059,0.47182501,406.0,199.7212899999953,100,0.4809115765510068,0.5133368468979863,Manual Setup,0.48837,06:44:06,-1.4430699999953789,-1.4430699999953789,EXTERNAL_CLOSE,23.15,8.693469840587053,COMPLETELY_FIXED_ACTIVE,1.5%
2025-07-14,06:44:10,SYRUPUSDT_1752443050,ENTRY,SYRUP,SYRUPUSDT,long,20,0.4919243596059,0.47182501,406.0,199.7212899999953,100,0.4809115765510068,0.5133368468979863,Manual Setup,0.48112,07:21:33,-4.386569999995393,-4.386569999995393,STOP_LOSS,37.38333333333333,8.693469840587053,COMPLETELY_FIXED_ACTIVE,1.5%
2025-07-14,10:53:49,NEIROUSDT_1752458029,ENTRY,NEIRO,NEIROUSDT,short,20,0.0004831,0.00050199,-414078.67494824,200.0414078674948,10,0.00049446015,0.0004569872164324,ATR SL/TP (1:2 R:R),0.000484,10:54:08,-0.372670807453425,-3.72670807453425,EXTERNAL_CLOSE,0.3166666666666666,10.81274681887636,COMPLETELY_FIXED_ACTIVE,1.5%
2025-07-14,10:54:32,NEIROUSDT_1752458072,ENTRY,NEIRO,NEIROUSDT,short,20,0.0004831,0.00050199,-414078.0,200.0410818,100,0.00049446015,0.0004569872164324,Manual Setup,0.0004857,11:07:33,-1.0766028000000036,-1.0766028000000036,EXTERNAL_CLOSE,13.016666666666667,10.81272919409905,COMPLETELY_FIXED_ACTIVE,1.5%
2025-07-14,11:07:34,NEIROUSDT_1752458854,ENTRY,NEIRO,NEIROUSDT,short,20,0.0004831,0.00050199,-414078.0,200.0410818,100,0.00049446015,0.0004569872164324,Manual Setup,0.0004858,11:08:03,-1.1180106000000047,-1.1180106000000047,EXTERNAL_CLOSE,0.4833333333333333,10.81272919409905,COMPLETELY_FIXED_ACTIVE,1.5%
2025-07-14,11:08:04,NEIROUSDT_1752458884,ENTRY,NEIRO,NEIROUSDT,short,20,0.0004831,0.00050199,-414078.0,200.0410818,100,0.00049446015,0.0004569872164324,Manual Setup,0.0004874,11:09:24,-1.7805353999999984,-1.7805353999999984,EXTERNAL_CLOSE,1.3333333333333333,10.81272919409905,COMPLETELY_FIXED_ACTIVE,1.5%
2025-07-14,11:09:24,NEIROUSDT_1752458964,ENTRY,NEIRO,NEIROUSDT,short,20,0.0004831,0.00050199,-414078.0,200.0410818,100,0.00049446015,0.0004569872164324,Manual Setup,0.0004868,11:11:49,-1.532088600000015,-1.532088600000015,EXTERNAL_CLOSE,2.4166666666666665,10.81272919409905,COMPLETELY_FIXED_ACTIVE,1.5%
2025-07-14,11:11:50,NEIROUSDT_1752459110,ENTRY,NEIRO,NEIROUSDT,short,20,0.0004831,0.00050199,-414078.0,200.0410818,100,0.00049446015,0.0004569872164324,Manual Setup,0.0004878,11:13:32,-1.9461666000000024,-1.9461666000000024,EXTERNAL_CLOSE,1.7,10.81272919409905,COMPLETELY_FIXED_ACTIVE,1.5%
2025-07-14,11:13:35,NEIROUSDT_1752459215,ENTRY,NEIRO,NEIROUSDT,short,20,0.0004831,0.00050199,-414078.0,200.0410818,100,0.00049446015,0.0004569872164324,Manual Setup,0.000487,11:15:01,-1.6149042000000169,-1.6149042000000169,EXTERNAL_CLOSE,1.4333333333333331,10.81272919409905,COMPLETELY_FIXED_ACTIVE,1.5%
2025-07-14,11:15:05,NEIROUSDT_1752459305,ENTRY,NEIRO,NEIROUSDT,short,20,0.0004831,0.00050199,-414078.0,200.0410818,100,0.00049446015,0.0004569872164324,Manual Setup,0.0004849,11:17:21,-0.7453404000000181,-0.7453404000000181,EXTERNAL_CLOSE,2.2666666666666666,10.81272919409905,COMPLETELY_FIXED_ACTIVE,1.5%
2025-07-14,11:17:26,NEIROUSDT_1752459446,ENTRY,NEIRO,NEIROUSDT,short,20,0.0004831,0.00050199,-414078.0,200.0410818,100,0.00049446015,0.0004569872164324,Manual Setup,0.0004862,11:23:25,-1.2836418000000087,-1.2836418000000087,EXTERNAL_CLOSE,5.983333333333333,10.81272919409905,COMPLETELY_FIXED_ACTIVE,1.5%
2025-07-14,11:23:27,NEIROUSDT_1752459807,ENTRY,NEIRO,NEIROUSDT,short,20,0.0004831,0.00050199,-414078.0,200.0410818,100,0.00049446015,0.0004569872164324,Manual Setup,0.0004913,11:25:38,-3.395439599999993,-3.395439599999993,EXTERNAL_CLOSE,2.183333333333333,10.81272919409905,COMPLETELY_FIXED_ACTIVE,1.5%
2025-07-14,11:25:42,NEIROUSDT_1752459942,ENTRY,NEIRO,NEIROUSDT,short,20,0.0004831,0.00050199,-414078.0,200.0410818,100,0.00049446015,0.0004569872164324,Manual Setup,0.0004947,11:26:31,-4.803304800000027,-4.803304800000027,STOP_LOSS,0.8166666666666667,10.81272919409905,COMPLETELY_FIXED_ACTIVE,1.5%
2025-07-14,18:10:48,MOCAUSDT_1752484248,ENTRY,MOCA,MOCAUSDT,short,20,0.08288,0.0856971,-1930.96789765,160.038619357232,8,0.0844116435,0.0791506584847645,ATR SL/TP (1:2 R:R),0.08297,18:11:35,-0.173787110788513,-2.1723388848564125,EXTERNAL_CLOSE,0.7833333333333333,7.201238745293059,COMPLETELY_FIXED_ACTIVE,1.5%
2025-07-14,18:15:36,MOCAUSDT_1752484536,ENTRY,MOCA,MOCAUSDT,long,10,0.0829316,0.0757619,964.90170063,80.02084187596691,8,0.0811648574415651,0.0864002851168696,ATR SL/TP (1:2 R:R),0.0828523,18:19:37,-0.0765167048599498,-0.9564588107493728,MANUAL_EXIT,4.016666666666667,3.346940168217511,COMPLETELY_FIXED_ACTIVE,1.5%
2025-07-14,18:25:22,EPTUSDT_1752485122,ENTRY,EPT,EPTUSDT,short,10,0.004592,0.00497429,-17421.60278745,79.9999999999704,8,0.0047385483255689,0.004298903348862,ATR SL/TP (1:2 R:R),0.004615,18:43:14,-0.40069686411135785,-5.008710801391973,EXTERNAL_CLOSE,17.866666666666667,5.106213434456559,COMPLETELY_FIXED_ACTIVE,1.5%
